	id	priceLabel	name	brandId	brandName	colorId	colorFamily	colorNamed
2522	530556650	175.0	Armani Collezioni Tilted Striped Silk Tie	747	Armani Collezioni	10	Blue	Blue
2523	516700782	225.0	ISAIA Abstract Paisley Tie	31859	Isaia	10	Blue	Blue
2524	522742578	145.0	Eton Woven Pattern Silk Tie	5382	Eton	10	Blue	Blue
2525	535295732	105.0	Theory Woven Striped Rib-Knit Silk Tie	580	Theory	10	Blue	Blue
2526	536774500	295.0	Kiton Floral Patterned Silk Tie	1452	Kiton	7	Red	Red
2527	538752167	190.0	Salvatore Ferragamo Print Tie	1948	Salvatore Ferragamo	10	Blue	Blue
2528	538752183	145.0	Eton of Sweden Mini Dot Silk Tie	0		17	Pink	Pink
2529	527288083	190.0	Salvatore Ferragamo Snail Silk Tie	1948	Salvatore Ferragamo	10	Blue	Blue
2530	527347805	190.0	Salvatore Ferragamo Flower Silk Tie	1948	Salvatore Ferragamo	10	Blue	Navy
2531	527856925	195.0	Burberry Checkered Silk Tie	870	Burberry	14	Gray	Charcoal
2532	529606512	175.0	Armani Collezioni Pin Striped Silk Tie	747	Armani Collezioni	10	Blue	Navy
2533	529723214	175.0	Armani Collezioni Patterned Silk Tie	747	Armani Collezioni	7	Red	Brick Red
2534	530090059	175.0	Armani Collezioni Diamond Silk Tie	747	Armani Collezioni	10	Blue	Blue
2535	531124431	175.0	Armani Collezioni Square Solid Silk Tie	747	Armani Collezioni	16	Black	Black
2536	536774503	295.0	Kiton Geometric Silk Tie	1452	Kiton	7	Red	Red
2537	538752196	190.0	Salvatore Ferragamo Printed Silk Tie	1948	Salvatore Ferragamo	7	Red	Berry
2538	538752202	190.0	Salvatore Ferragamo Fox Print Silk Tie	1948	Salvatore Ferragamo	10	Blue	Royal
2539	506573007	145.0	Z Zegna Silk-Blend Tie	2264	Z Zegna	10	Blue	Navy
2540	507749376	165.0	Armani Collezioni Grey Brick Tie	747	Armani Collezioni	14	Gray	Light Grey
2541	531124439	295.0	Kiton Geometric Medallion Printed Tie	1452	Kiton	10	Blue	Blue
2542	532954321	128.0	Saks Fifth Avenue Collection Tetris Silk Tie	0		8	Purple	Light Purple
2543	538752537	190.0	Salvatore Ferragamo Printed Silk Tie	1948	Salvatore Ferragamo			Rosso
2544	538752543	105.0	Theory Textured Silk Tie	580	Theory			Deep Titanium
2545	506572303	190.0	Burberry Heritage Stone Manston Silk Tie	870	Burberry			Multi
2546	508427850	165.0	Ike Behar Medallion Paisley Silk Tie	1300	Ike Behar	7	Red	Red
2547	521916159	245.0	Charvet Textured Silk Tie	949	Charvet	14	Gray	Grey
2548	525776515	190.0	Salvatore Ferragamo Ovada Silk Tie	1948	Salvatore Ferragamo	7	Red	Red
2549	529723234	175.0	Armani Collezioni Diagonal Stripe Silk Tie	747	Armani Collezioni	16	Black	Black
2550	531124442	295.0	Kiton Dot Printed Silk Tie	1452	Kiton	16	Black	Black
2551	531124445	295.0	Kiton Textured Solid Knit Silk Tie	1452	Kiton	1	Brown	Maroon
2552	539740400	175.0	Giorgio Armani Mini Dot Silk Tie	1225	Giorgio Armani	7	Red	Red
2553	531124447	295.0	Kiton Textured Silk Tie	1452	Kiton	10	Blue	Navy
2554	506573921	130.0	Salvatore Ferragamo Pre-Tied Silk Bow Tie	1948	Salvatore Ferragamo	14	Gray	Grey
2555	520843736	225.0	ISAIA Cravatta 7 Silk Tie	31859	Isaia	10	Blue	Blue
2556	530090085	175.0	Armani Collezioni Triangle Solid Silk Tie	747	Armani Collezioni	16	Black	Black
2557	531591371	190.0	Salvatore Ferragamo Dolphin Silk Tie	1948	Salvatore Ferragamo	10	Blue	Navy
2558	529723240	175.0	Armani Collezioni Solid Silk Tie	747	Armani Collezioni	10	Blue	Navy
2559	530682333	295.0	Kiton Medallion SIlk Tie	1452	Kiton	10	Blue	Blue
2560	531913303	245.0	Charvet Solid Textured Silk Tie	949	Charvet	10	Blue	Navy
2561	506576874	190.0	Salvatore Ferragamo Elephant & Bird Silk Tie	1948	Salvatore Ferragamo	7	Red	Red
2562	506576944	195.0	RVR Textured Silk Tie	0				Mora
2563	506682689	225.0	Charvet Small Pattern Silk Bow Tie	949	Charvet	7	Red	Black-Red
2564	509078878	245.0	Charvet Solid Textured Silk & Linen Tie	949	Charvet	10	Blue	Navy
2565	513220203	145.0	Eton of Sweden Paisley & Herringbone Silk Tie	0		10	Blue	Navy
2566	513220210	145.0	Eton of Sweden Floral Silk Tie	0		7	Red	Red
2567	525776554	128.0	Saks Fifth Avenue Collection Circle Dot Silk Tie	0		10	Blue	Teal
2568	529723259	175.0	Armani Collezioni Striped Silk Tie	747	Armani Collezioni	14	Gray	Grey
2569	530090120	175.0	Armani Collezioni Textured Silk Tie	747	Armani Collezioni	7	Red	Brick Red
2570	531387966	190.0	Salvatore Ferragamo Golf Tee Silk Tie	1948	Salvatore Ferragamo	10	Blue	Marine Blue
2571	531913335	245.0	Charvet Large Pattern Silk Tie	949	Charvet	10	Blue	Navy
2572	534673961	235.0	Ralph Lauren Woven Silk Tie	1873	Ralph Lauren	7	Red	Berry
2573	536774805	295.0	Kiton Paisley Print Silk Tie	1452	Kiton	10	Blue	Navy
2574	538753182	145.0	Eton of Sweden Woven Silk Tie	0		10	Blue	Blue
2575	538753460	190.0	Salvatore Ferragamo Pheasant Printed Silk Tie	1948	Salvatore Ferragamo	10	Blue	Blue
2576	538753461	145.0	Eton of Sweden Patterned Wool & Silk Blend Tie	0		14	Gray	Grey
2577	507749881	190.0	Salvatore Ferragamo Fish Silk Tie	1948	Salvatore Ferragamo	3	Orange	Orange
2578	510530570	130.0	Salvatore Ferragamo Geometric-Print Silk Bow Tie	1948	Salvatore Ferragamo	16	Black	Black
2579	513220233	145.0	Eton of Sweden Striped Silk Tie	0		10	Blue	Blue
2580	527348010	128.0	Saks Fifth Avenue Collection Basketweave Silk Tie	0		8	Purple	Purple
2581	539741408	68.0	611 Saks Fifth Avenue New York Textured Silk Tie	0		17	Pink	Pink
2582	539741427	190.0	Burberry Striped Silk Tie	870	Burberry	7	Red	Red
2583	513220178	145.0	Eton of Sweden Dotted Silk Tie	0		10	Blue	Navy
2584	521916260	145.0	Eton Geometric Silk Tie	5382	Eton	7	Red	Red-Navy
2585	522322063	190.0	Salvatore Ferragamo Rhino Printed Silk Tie	1948	Salvatore Ferragamo	4	Yellow	Yellow
2586	527288583	190.0	Salvatore Ferragamo Mouse Silk Tie	1948	Salvatore Ferragamo	10	Blue	Blue
2587	527288590	190.0	Salvatore Ferragamo Martin Silk Tie	1948	Salvatore Ferragamo	10	Blue	Blue
2588	527856960	145.0	Eton of Sweden Striped Silk Tie	0		1	Brown	Tan
2589	530090097	175.0	Armani Collezioni Triangle Silk Tie	747	Armani Collezioni	8	Purple	Purple
2590	531124458	190.0	Salvatore Ferragamo Bunny Printed Silk Tie	1948	Salvatore Ferragamo	7	Red	Red
2591	531124460	145.0	Eton of Sweden Herringbone Silk Tie	0		14	Gray	Grey
2592	531124461	295.0	Kiton Silk Check Tie	1452	Kiton	10	Blue	Blue
2593	531591374	190.0	Salvatore Ferragamo Rooster Silk Tie	1948	Salvatore Ferragamo	10	Blue	Blue
2594	535296450	105.0	Theory Stitched Silk Tie	580	Theory			Braze
2595	536774537	295.0	Kiton Striped Silk Tie	1452	Kiton	7	Red	Red Blue
2596	537154612	190.0	Salvatore Ferragamo Seal Silk Tie	1948	Salvatore Ferragamo	4	Yellow	Yellow
2597	506575861	165.0	Armani Collezioni Diamond Silk Tie	747	Armani Collezioni	14	Gray	Grey
2598	530682733	295.0	Kiton Dot Patterned Silk Tie	1452	Kiton	10	Blue	Navy
2649	506578923	190.0	Salvatore Ferragamo Large Giraffe Silk Tie	1948	Salvatore Ferragamo	7	Red	Red
2650	506578578	235.0	ISAIA Paisley Wool & Silk Tie	31859	Isaia	1	Brown	Brown
2651	510530580	130.0	Salvatore Ferragamo Geometric-Print Pre-Tied Bow Tie	1948	Salvatore Ferragamo	16	Black	Black
2652	527348158	78.0	Saks Fifth Avenue Collection Pin Dot Silk Bow Tie	0		7	Red	Red
2653	535786431	190.0	Salvatore Ferragamo Floral Print Silk Tie	1948	Salvatore Ferragamo	10	Blue	Blue
2654	536774850	295.0	Kiton Textured Silk Tie	1452	Kiton	8	Purple	Purple
2655	536774851	295.0	Kiton Circle Printed Silk Tie	1452	Kiton	10	Blue	Navy
2656	538754034	105.0	Theory Woven Silk Tie	580	Theory	10	Blue	Blue
2657	536774841	175.0	Armani Collezioni Silk Tie	747	Armani Collezioni	10	Blue	Navy
2658	536774844	295.0	Kiton Floral Silk Tie	1452	Kiton	14	Gray	Grey
2659	538753527	145.0	Eton of Sweden Floral Silk Tie	0		7	Red	Burgundy
2660	539741433	68.0	611 Saks Fifth Avenue New York Textured Polka-Dot Silk Tie	0		7	Red	Red
2661	522323071	190.0	Salvatore Ferragamo Gancini Printed Silk Tie	1948	Salvatore Ferragamo	7	Red	Red
2662	525777193	128.0	Saks Fifth Avenue Collection Moped Silk Tie	0		14	Gray	Grey
2663	533668108	295.0	Kiton Textured Silk Tie	1452	Kiton	10	Blue	Blue
2664	538753539	295.0	Kiton Geometric Silk Tie	1452	Kiton			Multi
2665	507749932	190.0	Salvatore Ferragamo Anchor Silk Tie	1948	Salvatore Ferragamo	10	Blue	Turquoise
2666	518256765	165.0	Corneliani Polka Dot Silk Tie	997	Corneliani	10	Blue	Blue
2667	527348165	190.0	Salvatore Ferragamo Rhino Silk Tie	1948	Salvatore Ferragamo	17	Pink	Pink
2668	531124501	295.0	Kiton Micro Dot Silk Tie	1452	Kiton	7	Red	Red
2669	531124502	128.0	Saks Fifth Avenue Collection Pin Dot Silk Tie	0		7	Red	Red
2670	538754037	295.0	Kiton Printed Silk Tie	1452	Kiton	14	Gray	Grey Green
2671	539741466	175.0	Giorgio Armani Pindot Silk Tie	1225	Giorgio Armani	7	Red	Candy Red
2672	531913401	245.0	Charvet Large Pattern Silk Tie	949	Charvet	7	Red	Red
2673	506580556	68.0	Saks Fifth Avenue Collection Metallic Thread Bow Tie	0		10	Blue	Navy
2674	506580220	195.0	RVR Textured Silk Tie	0		10	Blue	Navy
2675	506580321	190.0	Salvatore Ferragamo Submarine Repeat Silk Tie	1948	Salvatore Ferragamo	7	Red	Red
2676	517486136	245.0	Charvet Large Pattern Silk Tie	949	Charvet	10	Blue	Navy
2677	531124510	295.0	Kiton Knit Formal Silk Tie	1452	Kiton	10	Blue	Navy
2678	506580790	195.0	RVR Textured Silk Tie	0		10	Blue	Blue
2679	517486140	245.0	Charvet Striped Silk Tie	949	Charvet	7	Red	Red
2680	528995263	195.0	Burberry Silk Textured Tie	870	Burberry	7	Red	Burgundy
2681	535414189	190.0	Salvatore Ferragamo Animal Print Silk Tie	1948	Salvatore Ferragamo	17	Pink	Rose
2682	536774865	295.0	Kiton Floral Patterned Silk Tie	1452	Kiton	10	Blue	Navy
2683	518256776	165.0	Corneliani Printed Silk Tie	997	Corneliani	7	Red	Red
2684	524670496	145.0	Eton of Sweden Check Print Silk Tie	0		7	Red	Pink-Red
2685	529723342	175.0	Armani Collezioni Tilted Box Patterned Silk Tie	747	Armani Collezioni	16	Black	Black
2686	531124515	295.0	Kiton Check Print Silk Tie	1452	Kiton	10	Blue	Blue
2687	531124516	295.0	Kiton Medallion Silken Tie	1452	Kiton	7	Red	Burgundy
2688	531591391	190.0	Salvatore Ferragamo Gancini Silk Tie	1948	Salvatore Ferragamo	10	Blue	Blue
2689	531591392	190.0	Salvatore Ferragamo Dolphin Silk Tie	1948	Salvatore Ferragamo	10	Blue	Royal Blue
2690	538754082	145.0	Eton of Sweden Striped Silk Tie	0		8	Purple	Purple
2691	530683218	295.0	Kiton Houndstooth Silk Tie	1452	Kiton	10	Blue	Blue
2692	531124520	295.0	Kiton Floral Printed Silk Tie	1452	Kiton	10	Blue	Navy
2693	536630131	128.0	Saks Fifth Avenue Collection Polka Dotted Tie	0		10	Blue	Navy
2694	538754110	145.0	Eton of Sweden Woven Silk Tie	0		10	Blue	Blue
2695	516701351	225.0	ISAIA Floral Check Linen Tie	31859	Isaia	14	Gray	Light Grey
2696	531124698	295.0	Kiton Italian Silk Tie	1452	Kiton	10	Blue	Blue
2697	531591395	190.0	Salvatore Ferragamo Marine Seal Silk Tie	1948	Salvatore Ferragamo	10	Blue	Blue
2698	527348421	295.0	Salvatore Ferragamo Father & Son Elephant Silk Tie Set	1948	Salvatore Ferragamo	10	Blue	Blue
2699	527857211	230.0	Brioni Patterned Silk Tie	859	Brioni	10	Blue	Navy
2700	536774984	295.0	Kiton Floral Printed Silk Tie	1452	Kiton	10	Blue	Navy
2701	538754517	145.0	Eton of Sweden Floral Silk Tie	0		10	Blue	Blue
2702	538754518	190.0	Salvatore Ferragamo Printed Silk Tie	1948	Salvatore Ferragamo			Rosso
2703	524670601	145.0	Eton of Sweden Circle Pattern Silk Tie	0		1	Brown	Brown
2704	529723371	175.0	Armani Collezioni Pin Striped Silk Tie	747	Armani Collezioni	16	Black	Black
2705	530090205	175.0	Armani Collezioni Diagonal Silk Tie	747	Armani Collezioni	7	Red	Blue Red
2706	536630234	128.0	Saks Fifth Avenue Collection Patterned Silk Tie	0		7	Red	Burgundy
2707	523364678	225.0	ISAIA Textured Silk Tie	31859	Isaia	13	Green	Green
2708	524670603	145.0	Eton of Sweden Patterned Silk Tie	0		10	Blue	Navy
2709	525777764	128.0	Saks Fifth Avenue Collection Textured Silk Tie	0		8	Purple	Burgundy
2710	525777765	128.0	Saks Fifth Avenue Collection Multi Diagonal Stripe Silk Tie	0		10	Blue	Navy-Green
2711	525893771	128.0	Saks Fifth Avenue Collection Pin Dot Silk Tie	0		8	Purple	Purple
2712	531124685	295.0	Kiton Dotted Texture Tie	1452	Kiton	1	Brown	Brown
2713	507750699	245.0	Charvet Large Pattern Silk Tie	949	Charvet	14	Gray	Grey
2714	506584160	190.0	Salvatore Ferragamo Giraffe Print Silk Tie	1948	Salvatore Ferragamo	7	Red	Red
2715	506583167	165.0	Armani Collezioni Printed SIlk Tie	747	Armani Collezioni	10	Blue	Navy
2716	506583307	68.0	Saks Fifth Avenue Collection Tonal Circle Pindot Bow Tie	0		19	Silver	Silver
2717	506583314	68.0	Saks Fifth Avenue Collection Pindot Floral Pre-Tied Bow Tie	0		10	Blue	Navy
2718	506585095	165.0	Armani Collezioni Square Print Silk Tie	747	Armani Collezioni	14	Gray	Grey
2719	506585201	190.0	Salvatore Ferragamo Gancini Circle Silk Tie	1948	Salvatore Ferragamo	8	Purple	Purple
2720	523512240	225.0	ISAIA Diamond Silk Tie	31859	Isaia	14	Gray	Blue-Grey
2721	530683891	128.0	Saks Fifth Avenue Collection Printed Silk Tie	0		10	Blue	Navy
2722	531124689	295.0	Kiton Houndstooth Printed Tie	1452	Kiton	7	Red	Red
2723	531124690	295.0	Kiton Circle Print Silk Tie	1452	Kiton	10	Blue	Blue
2724	531591397	190.0	Salvatore Ferragamo Gancini Diamond Silk Tie	1948	Salvatore Ferragamo	4	Yellow	Yellow
2725	518256835	190.0	Salvatore Ferragamo Vara Silk Tie	1948	Salvatore Ferragamo	10	Blue	Navy
2726	521656412	145.0	Eton Textured Silk Tie	5382	Eton	8	Purple	Purple
2727	531591405	190.0	Salvatore Ferragamo Golf Tee Silk Tie	1948	Salvatore Ferragamo	14	Gray	Grey
2728	528995534	195.0	Burberry Textured Silk Tie	870	Burberry	14	Gray	Charcoal
2729	530090222	175.0	Armani Collezioni Dotted Silk Tie	747	Armani Collezioni	10	Blue	Navy
2730	531124706	295.0	Kiton Textured Silk Tie	1452	Kiton	8	Purple	Purple
2731	538755109	145.0	Eton of Sweden Circle Printed Silk Tie	0		10	Blue	Blue
2732	538755111	145.0	Eton of Sweden Polka Dots Silk Tie	0		10	Blue	Blue
2733	506586172	195.0	RVR Textured Silk Tie	0		10	Blue	Blue
2734	521916748	245.0	Charvet Medallion Silk Tie	949	Charvet	4	Yellow	Bright Yellow
2735	531124701	295.0	Kiton Striped Silk Tie	1452	Kiton	1	Brown	Brown
2736	531124703	295.0	Kiton Circle Patterned Silk Tie	1452	Kiton	7	Red	Red
2737	531591402	190.0	Salvatore Ferragamo Gancini Silk Tie	1948	Salvatore Ferragamo	17	Pink	Rose
2738	536630257	128.0	Saks Fifth Avenue Collection Herringbone Textured Striped Silk Tie	0		10	Blue	Light Blue
2739	538755097	145.0	Eton of Sweden Paisley Silk Tie	0		10	Blue	Blue
2740	506586367	195.0	RVR Textured Silk Tie	0		10	Blue	Blue
2741	529606732	175.0	Armani Collezioni Tilted Striped Silk Tie	747	Armani Collezioni	10	Blue	Teal
2742	490960536	95.0	Saks Fifth Avenue Collection Solid Silk Tie	0		15	White	White
2743	506585367	75.0	Carrot & Gibbs Silk Grosgrain Tie	0		7	Red	Red
2744	506581308	190.0	Salvatore Ferragamo Elephant Flower Monk Tie	1948	Salvatore Ferragamo	8	Purple	Burgundy
2745	506581326	195.0	RVR Textured Silk Tie	0		14	Gray	Grey
2746	516701359	225.0	ISAIA Paisley Print Tie	31859	Isaia	7	Red	Red
2747	531124656	175.0	Armani Collezioni Square Silk Tie	747	Armani Collezioni	7	Red	Candy Red
2748	531124660	175.0	Armani Collezioni Solid Silk Tie	747	Armani Collezioni	14	Gray	Light Grey
2749	531913414	295.0	Kiton Floral Print Silk Tie	1452	Kiton	10	Blue	Blue
2750	531913415	245.0	Charvet Large Pattern Silk Tie	949	Charvet	17	Pink	Pink
2751	538754443	145.0	Eton of Sweden Patterned Silk Tie	0		10	Blue	Blue
2752	538754458	145.0	Eton of Sweden Floral Silk Tie	0		10	Blue	Blue
2753	517486264	245.0	Charvet Solid Textured Silk Tie	949	Charvet	14	Gray	Grey
2754	525777734	128.0	Saks Fifth Avenue Collection Geometric Silk Tie	0		1	Brown	Brown
2755	531124665	295.0	Kiton Woven Silk Tie	1452	Kiton	10	Blue	Navy
2756	535414231	190.0	Salvatore Ferragamo Printed Silk Tie	1948	Salvatore Ferragamo	10	Blue	Midnight Blue
2757	538754459	145.0	Eton of Sweden Woven Silk Tie	0		7	Red	Burgundy
2758	525777739	190.0	Salvatore Ferragamo Buffo Owl Printed Silk Tie	1948	Salvatore Ferragamo	10	Blue	Marine
2759	527291877	190.0	Salvatore Ferragamo Gancini Silk Tie	1948	Salvatore Ferragamo	10	Blue	Navy
2760	527348201	190.0	Salvatore Ferragamo Gancini Silk Tie	1948	Salvatore Ferragamo	8	Purple	Magenta
2761	529606715	190.0	Salvatore Ferragamo Solid Silk Tie	1948	Salvatore Ferragamo	10	Blue	Navy
2762	531124671	295.0	Kiton Dotted Silk Tie	1452	Kiton	10	Blue	Navy
2763	538754477	145.0	Eton of Sweden Embroidered Silk Tie	0		10	Blue	Blue
2764	538754481	105.0	Theory Dot Print Woolen Tie	580	Theory	7	Red	Red
2765	538754484	295.0	Kiton Chevron Silk Tie	1452	Kiton	7	Red	Red
2766	538754488	145.0	Eton of Sweden Textured Silk Tie	0		1	Brown	Brown
2767	508303658	128.0	Saks Fifth Avenue Collection Floral Square Tie	0		17	Pink	Pink
2768	525777239	190.0	Salvatore Ferragamo Lura Horse Printed Silk Tie	1948	Salvatore Ferragamo			Bluette
2769	530090163	175.0	Armani Collezioni Striped Silk Tie	747	Armani Collezioni	14	Gray	Anthracite
2770	531124651	190.0	Salvatore Ferragamo Printed Silk Tie	1948	Salvatore Ferragamo	17	Pink	Rose
2771	536630141	128.0	Saks Fifth Avenue Collection Striped Silk Tie	0		10	Blue	Navy
2772	506582595	190.0	Burberry Bright Blue Manston Silk Tie	870	Burberry	10	Blue	Blue-Multi
2773	516701369	225.0	ISAIA Mint Coral Tie	31859	Isaia	13	Green	Mint
2774	520770786	145.0	Eton of Sweden Woven Pattern Silk Tie	0		7	Red	Burgundy
2775	529606733	175.0	Armani Collezioni Paisley Embroidered Silk Tie	747	Armani Collezioni	14	Gray	Dark Grey
2776	507750796	190.0	Salvatore Ferragamo Dragonfly Silk Tie	1948	Salvatore Ferragamo	13	Green	Green
2777	536775054	295.0	Kiton Striped Silk Tie	1452	Kiton	1	Brown	Brown
2778	527348466	190.0	Salvatore Ferragamo Bunny Silk Tie	1948	Salvatore Ferragamo	10	Blue	Navy
2779	538755455	145.0	Eton of Sweden Geometric Patterned Silk Tie	0		7	Red	Burgundy
2780	517845917	190.0	Burberry Solid Silk Tie	870	Burberry	10	Blue	Navy
2781	529723403	175.0	Armani Collezioni Pin Striped Silk Tie	747	Armani Collezioni	10	Blue	Bright Blue
2782	525777802	128.0	Saks Fifth Avenue Collection Herringbone Silk Tie	0		1	Brown	Brown
2783	525893783	128.0	Saks Fifth Avenue Collection Mosaic Silk Tie	0		1	Brown	Burgundy
2784	529606734	175.0	Armani Collezioni Two Tonal Diagonal Striped Silk Tie	747	Armani Collezioni	10	Blue	Ultra Blue
2785	531591407	190.0	Salvatore Ferragamo Clover Silk Tie	1948	Salvatore Ferragamo	10	Blue	Blue
2786	528995571	195.0	Burberry Textured Silk Tie	870	Burberry	10	Blue	Navy
2787	531913473	245.0	Charvet Large Pattern Silk Tie	949	Charvet	10	Blue	Navy
2788	531913478	245.0	Charvet Solid Textured Silk Tie	949	Charvet	10	Blue	Blue
2789	538755520	145.0	Eton of Sweden Polka Dots Silk Tie	0		10	Blue	Blue
2790	538755823	145.0	Eton of Sweden Silk Tie	0		10	Blue	Blue
2791	538755838	145.0	Eton of Sweden Paisley Patterned Silk Tie	0		10	Blue	Blue
2792	506588367	190.0	Burberry Manston Checked Silk Tie	870	Burberry	14	Gray	Grey
2793	517486458	245.0	Charvet Striped Silk Tie	949	Charvet	10	Blue	Navy
2794	520844545	145.0	Eton of Sweden Textured Silk Tie	0		7	Red	Burgundy
2795	525778380	98.0	Trafalgar Formal Medford Paisley Silk Brace	2147	Trafalgar	15	White	Ivory
2796	531124723	295.0	Kiton Checkered Silk Tie	1452	Kiton	10	Blue	High Blue
2797	531913464	245.0	Charvet Large Pattern Silk Tie	949	Charvet	7	Red	Burgundy
2798	535787260	190.0	Salvatore Ferragamo Duckling Print Silk Tie	1948	Salvatore Ferragamo	17	Pink	Rose
2799	536775086	295.0	Kiton Textured Silk Tie	1452	Kiton	14	Gray	Grey
2800	538755501	295.0	Kiton Printed Silk Tie	1452	Kiton	1	Brown	Brown Blue
2801	538755513	165.0	Pal Zileri Striped Silk Tie	30742	Pal Zileri	14	Gray	Grey
2802	506588793	155.0	Vitaliano Crystal Dot Silk Bow Tie	0		16	Black	Black
2803	506588819	195.0	RVR Textured Silk Tie	0		10	Blue	Light Sky
2804	520770795	145.0	Eton of Sweden Textured Silk Tie	0		10	Blue	Navy
2805	521916783	145.0	Eton Floral Silk Tie	5382	Eton	10	Blue	Green-Navy
2806	523185304	65.0	hook + ALBERT Multi-Toned Chevron Knit Silk Tie	32258	hook + ALBERT	14	Gray	Grey
2807	523185305	65.0	hook + ALBERT Knit Polka Dotted Silk Tie	32258	hook + ALBERT	10	Blue	Navy
2808	524670636	145.0	Eton of Sweden Check Silk Tie	0		1	Brown	Brown
2809	525777814	128.0	Saks Fifth Avenue Collection House of Cards Silk Tie	0		14	Gray	Grey
2810	538755490	145.0	Eton of Sweden Paisley Wool Tie	0		1	Brown	Brown
2811	513220823	145.0	Eton of Sweden Paisley Silk Tie	0		10	Blue	Navy
2812	513221147	145.0	Eton of Sweden Patterned Silk Tie	0		10	Blue	Navy
2813	524670647	145.0	Eton of Sweden Striped Silk Tie	0		10	Blue	Navy-Green
2814	527857522	195.0	Burberry Checkered Silk Tie	870	Burberry	7	Red	Burgundy
2815	531124734	145.0	Eton of Sweden Floral Printed Silk Tie	0		10	Blue	Blue
2816	531124735	190.0	Salvatore Ferragamo Italian Silk Tie	1948	Salvatore Ferragamo	10	Blue	Navy
2817	538755859	145.0	Eton of Sweden Woven Silk Tie	0		8	Purple	Purple
2818	538755863	145.0	Eton of Sweden Paisley Silk Tie	0		8	Purple	Purple
2819	506588260	190.0	Salvatore Ferragamo Gator Repeat Silk Tie	1948	Salvatore Ferragamo	3	Orange	Orange
2820	506588340	190.0	Burberry Manston Checked Silk Tie	870	Burberry	20	Beige	Beige
2821	513220806	145.0	Eton of Sweden Striped Silk Tie	0		10	Blue	Navy
2822	516031017	225.0	ISAIA Paisley print Tie	31859	Isaia	10	Blue	Aqua
2823	522327729	190.0	Salvatore Ferragamo Gancini Embroidered Silk Tie	1948	Salvatore Ferragamo	10	Blue	Navy
2824	525778420	190.0	Salvatore Ferragamo Big Flora & Fauna Printed Silk Tie	1948	Salvatore Ferragamo	10	Blue	Navy
2825	527297704	190.0	Salvatore Ferragamo Gancini Silk Tie	1948	Salvatore Ferragamo	10	Blue	Light Blue
2826	530782692	195.0	Burberry Textured Pure Silk Tie	870	Burberry			Multi
2827	538755907	190.0	Salvatore Ferragamo Silk Tie	1948	Salvatore Ferragamo	10	Blue	Blue
2828	538755912	145.0	Eton of Sweden Dotted Silk Tie	0		10	Blue	Blue
2829	538755913	190.0	Salvatore Ferragamo Gancini Patterned Tie	1948	Salvatore Ferragamo	10	Blue	Blue
2830	490980123	68.0	Saks Fifth Avenue Collection Pre-Tied Grosgrain Silk Bow Tie	0		16	Black	Black
2831	490984064	75.0	Carrot & Gibbs Pre-Tied Silk Bow Tie	0		16	Black	Black
2832	506593177	98.0	Saks Fifth Avenue Collection Geometric Print Silk Tie	0		10	Blue	Blue
2833	511273803	235.0	ISAIA Paisley Print Linen & Silk Tie	31859	Isaia	3	Orange	Orange
2834	517486504	245.0	Charvet Small Pattern Silk Tie	949	Charvet	10	Blue	Navy
2835	523512410	225.0	ISAIA Textured Silk tie	31859	Isaia	10	Blue	Dark Blue
2836	529723758	175.0	Armani Collezioni Solid Silk Tie	747	Armani Collezioni	7	Red	Brick Red
2837	529723763	175.0	Armani Collezioni Tilt Grape Silk Tie	747	Armani Collezioni	8	Purple	Grape
2838	530090309	175.0	Armani Collezioni Dotted Silk Tie	747	Armani Collezioni			Fire
2839	531124791	295.0	Kiton Multi-Dot Silk Tie	1452	Kiton	10	Blue	Navy
2840	534676417	185.0	Ralph Lauren Textured Silk Tie	1873	Ralph Lauren	10	Blue	Blue
2841	529723772	175.0	Armani Collezioni Striped Silk Tie	747	Armani Collezioni	10	Blue	Blue
2842	531913706	245.0	Charvet Large Pattern Silk Tie	949	Charvet	4	Yellow	Yellow
2843	534676456	135.0	Ralph Lauren Woven Silk Square-End Slim Tie	1873	Ralph Lauren	10	Blue	Navy
2844	538756871	145.0	Eton of Sweden Woven Silk Tie	0		10	Blue	Blue
2845	525893860	128.0	Saks Fifth Avenue Collection Antique Pai Silk Tie	0		3	Orange	Orange
2846	527857601	230.0	Brioni Striped Silk Tie	859	Brioni	10	Blue	Navy Multi
2847	531124796	295.0	Kiton Check Silk Tie	1452	Kiton	10	Blue	Blue
2848	536775314	295.0	Kiton Circle Printed Silk Tie	1452	Kiton	13	Green	Green
2849	536775316	295.0	Kiton Paisley Printed Silk Tie	1452	Kiton	14	Gray	Light Grey
2850	539744505	68.0	611 Saks Fifth Avenue New York Textured Striped Silk Tie	0		10	Blue	Light Blue
2851	490980122	68.0	Saks Fifth Avenue Collection White Silk Bowtie	0		15	White	White
2852	506594098	190.0	Salvatore Ferragamo Penguin Beach Ball Silk Ti	1948	Salvatore Ferragamo	10	Blue	Blue
2853	506594145	135.0	PS Paul Smith Small Check Silk Tie	1795	Paul Smith	8	Purple	Purple
2854	519033062	190.0	Burberry Circle Link Silk Tie	870	Burberry			Hydrangea
2855	522328480	190.0	Salvatore Ferragamo Printed Silk Tie	1948	Salvatore Ferragamo	10	Blue	Navy
2856	530090314	175.0	Armani Collezioni Striped Silk Tie	747	Armani Collezioni	7	Red	Red Blue
